deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
ai-support-retainer,admin_support,PASS,,3,88d72288-8944-48e8-a7fb-c3e5613ce202,"",5,2026-08-04T12:38:41.9060357+02:00
ai-support-retainer,agriculture,PASS,,3,35d7f2dd-530c-4f0a-9610-73752418ed63,"",6,2026-08-04T18:54:00.2857427+02:00
ai-support-retainer,ai_data,PASS,,3,fdaec2a9-1ef5-459d-831d-ccab4567761e,"",5,2026-08-04T12:51:52.8025587+02:00
ai-support-retainer,audio_music,PASS,,3,f8cda065-97b3-41e8-bb46-566db738fde8,"",5,2026-08-04T13:14:06.4031527+02:00
ai-support-retainer,automotive,PASS,,3,e8264c78-20b0-4087-9353-83fa2bc04fa8,"",6,2026-08-04T19:01:30.7912401+02:00
ai-support-retainer,beauty,PASS,,3,deb54b52-bff7-45fb-9c8c-e20f871d00f3,"",28,2026-08-04T18:42:13.4257933+02:00
ai-support-retainer,business_consulting,PASS,,3,cfceb49b-4c1c-4eaf-aa2e-59c000c7383e,"",5,2026-08-04T13:34:51.0523346+02:00
ai-support-retainer,community_moderation,PASS,,3,74e172ef-610e-46a2-95fe-6a8bdbb2a796,"",545,2026-08-04T13:57:03.0371350+02:00
ai-support-retainer,construction,PASS,,3,e406b714-6b56-489f-9d1d-7fb2ff6905be,"",5,2026-08-04T18:48:08.9098272+02:00
ai-support-retainer,creator_services,PASS,,3,80a3b063-76c1-401d-aeb0-81e9ebefbb99,"",5,2026-08-04T14:10:15.1064591+02:00
ai-support-retainer,customer_service,PASS,,3,7b736b79-2327-4dd6-8b1c-0bc9f58d9d8b,"",5,2026-08-04T14:32:26.9936403+02:00
ai-support-retainer,design_creative,PASS,,3,683bc051-f989-4a30-ace1-2296bb324539,"",5,2026-08-04T14:53:14.1640323+02:00
ai-support-retainer,development_it,PASS,,3,48ce08ed-ce73-4d76-bfbc-aed85a6aba17,"",5,2026-08-04T15:06:25.9009358+02:00
ai-support-retainer,ecommerce,PASS,,3,4212abf8-a04d-4860-8b2f-ccbf2e3d3124,"",5,2026-08-04T15:27:14.9789331+02:00
ai-support-retainer,education,PASS,,3,d374bbb0-acef-494e-a2c0-870972f8deb2,"",12,2026-08-04T18:23:14.8296238+02:00
ai-support-retainer,education_training,PASS,,3,a2bd2b2d-cb56-48fc-875b-89da21ee2c65,"",5,2026-08-04T15:52:16.9058452+02:00
ai-support-retainer,engineering_architecture,PASS,,3,988c582d-7727-48de-bc67-a53f24c13f9f,"",5,2026-08-04T16:10:43.2442933+02:00
ai-support-retainer,engineering_science,PASS,,3,4eb647c4-0d25-424d-a8b7-57c9a848e52c,"",5,2026-08-04T16:30:41.8534385+02:00
ai-support-retainer,entertainment,PASS,,3,1cf72706-39b2-42ba-9ead-ef75dc4ccdc9,"",5,2026-08-04T19:03:56.2997706+02:00
ai-support-retainer,finance,PASS,,3,f29cd564-638d-4e2a-b69b-41aee50a1216,"",6,2026-08-04T18:38:23.9045470+02:00
ai-support-retainer,finance_accounting,PASS,,3,28d3784a-170c-4198-9af3-39af406de8fe,"",5,2026-08-04T17:18:24.9411513+02:00
ai-support-retainer,healthcare,PASS,,3,adef26a0-a4db-4956-893f-100f959658ef,"",5,2026-08-04T17:59:29.3812894+02:00
ai-support-retainer,home_services,PASS,,3,073234d7-09e6-4ac7-933d-673870258a1e,"",7,2026-08-04T18:34:39.2338536+02:00
ai-support-retainer,hospitality,PASS,,3,8f09fd28-e271-40b2-8de7-24d2f92f5b94,"",7,2026-08-04T18:25:08.9450802+02:00
ai-support-retainer,hr_recruiting,PASS,,3,e96c12c7-b989-4f59-a08c-db55857e1f99,"",5,2026-08-04T17:22:04.0000129+02:00
ai-support-retainer,legal,PASS,,3,d4cd05b5-4cf1-4f67-b4a1-b1df654fbb65,"",5,2026-08-04T18:42:38.2276091+02:00
ai-support-retainer,legal_services,PASS,,3,e6034f24-e563-4cd0-803d-19b63fb3699a,"",5,2026-08-04T17:26:51.0976994+02:00
ai-support-retainer,localization,PASS,,3,758ca344-c9c3-451e-a360-2540a06b4c2c,"",5,2026-08-04T17:30:14.9565756+02:00
ai-support-retainer,logistics,PASS,,3,08774fe1-9db1-4275-92bb-54525a6792fd,"",6,2026-08-04T18:53:06.5437132+02:00
ai-support-retainer,manufacturing,PASS,,3,ed4f2b92-76aa-48db-959b-7f766df0ff36,"",6,2026-08-04T18:50:34.1325360+02:00
ai-support-retainer,marketing,PASS,,3,4f906308-56eb-48e8-8024-dff39d0455f1,"",5,2026-08-04T12:16:43.6054774+02:00
ai-support-retainer,nonprofit,PASS,,3,079edef3-a425-4ab2-9e00-5cdeee347145,"",6,2026-08-04T19:04:01.6805140+02:00
ai-support-retainer,pets,PASS,,3,9ba50c31-d8eb-436c-b1a3-caaf5cd7c42a,"",18,2026-08-04T18:56:24.4456525+02:00
ai-support-retainer,photography,PASS,,3,c58ee3a7-a9e5-4aa4-bda2-4258d0b5359c,"",5,2026-08-04T17:34:42.4946068+02:00
ai-support-retainer,product_project_management,PASS,,3,639105d8-7816-418f-895a-e08198097852,"",5,2026-08-04T17:38:57.8764124+02:00
ai-support-retainer,real_estate_services,PASS,,3,4e047f02-b22d-4741-85a6-588b909a44b7,"",5,2026-08-04T17:43:28.6606731+02:00
ai-support-retainer,retail,PASS,,3,25d80530-e0bb-403e-8fb4-869b0f300124,"",27,2026-08-04T18:18:27.5141507+02:00
ai-support-retainer,sales,PASS,,3,4c2a4d74-1a9d-434d-843b-35f6d15e41fe,"",5,2026-08-04T17:48:12.1117503+02:00
ai-support-retainer,technology,PASS,,3,988e940f-2ae8-4958-abed-4cd645049a5c,"",21,2026-08-04T19:08:52.6447765+02:00
